scenario_id,location,timezone,weather_year,random_seed,pv_capacity_kwp,wind_capacity_kw,annual_load_kwh,peak_load_kw,reliability_target_load_served,round_trip_efficiency,usable_soc_window_fraction,feasible,optimal_n_modules,optimal_capacity_kwh,reference_lpsp,reference_system_lcoe_eur_per_kwh,reference_renewable_share,reference_annualized_cost,infeasibility_reason,mechanistic_optimization_runtime_seconds,annual_pv_kwh,annual_wind_kwh,annual_renewable_kwh
10,jinan,Asia/Shanghai,2023,4200136,1359.338680646165,1864.6551727616488,842261.1353566358,372.0792169307299,0.9957057760051298,0.8895307663375678,0.7280679194127825,True,8.0,2000.0,0.003494263410865477,0.4811274557746051,0.9965057365891345,77702.74497927396,,0.3289106489999085,1685407.4180545295,2475411.293997222,4160818.7120517516
11,jinan,Asia/Shanghai,2023,4200137,1757.3429579489116,1939.2174418577272,1813272.340498434,523.2092886400844,0.9972392482405167,0.9220643441399762,0.8569526898504375,True,35.0,8750.0,0.0026272334738134833,0.38817465563102477,0.9973727665261866,339949.50928432366,,0.33785692000014933,2178882.201737294,2574395.9672615724,4753278.168998866
12,jinan,Asia/Shanghai,2023,4200138,1861.6906462288991,646.1112133124445,1202326.017095888,448.40571209737857,0.9973491188708152,0.8894750271868712,0.7133117713910356,True,27.0,6750.0,0.002441037968936433,0.39016750184058147,0.9975589620310635,262246.76430504967,,0.3284491160000016,2308260.0899618343,857740.8938528267,3166000.983814661
13,jinan,Asia/Shanghai,2023,4200139,1620.8424153787148,1142.755307691747,972842.2349363172,483.3834215154239,0.9904676567981859,0.9632357682116256,0.7198226283159751,True,9.0,2250.0,0.007743573160394843,0.3520082065831607,0.9922564268396051,87415.58810168323,,0.3219504319999942,2009638.8554750378,1517057.6502602575,3526696.5057352954
14,jinan,Asia/Shanghai,2023,4200140,903.6566252394412,1164.9224647057472,1674178.8793237046,493.028857649023,0.9941651942903417,0.9146580546490318,0.827912654247422,False,,,,,,,Battery-range inadequacy: no candidate within 0-80 modules achieves LPSP <= 0.0058 without diesel backup. This is a seasonal or sustained renewable/load timing mismatch a battery of any size within the tested range cannot bridge -- not a fixable sizing choice.,0.3659570550000808,1120419.5107790944,1546485.5206943369,2666905.0314734313
15,jinan,Asia/Shanghai,2023,4200141,1364.466842547385,1522.8076921585234,1144087.8083137213,427.9192515273993,0.997746471614933,0.8918892553571389,0.8228759481083839,True,19.0,4750.0,0.0021339446908220715,0.40978523323113253,0.9978660553091779,184544.01932577568,,0.35934648800002833,1691765.6878752578,2021593.812528952,3713359.50040421
16,jinan,Asia/Shanghai,2023,4200142,785.2872446898039,1506.2881308885683,943638.4719999845,524.3759290802504,0.9912366713703402,0.9662992221318172,0.8601768352170194,True,12.0,3000.0,0.00760544603781291,0.3835072689983565,0.9923945539621871,116554.11746891096,,0.32461866299991016,973656.5039660721,1999663.372447121,2973319.876413193
17,jinan,Asia/Shanghai,2023,4200143,2897.7341495361998,1085.8757880357725,1819308.850588441,522.4944942760408,0.9910776022965101,0.89053932093101,0.7175418023821536,True,26.0,6500.0,0.00858680379416146,0.32315020619285706,0.9914131962058386,252533.92118264042,,0.31982777000007445,3592822.5251831193,1441547.6002465575,5034370.125429677
18,jinan,Asia/Shanghai,2023,4200144,1649.9594683322296,1513.4342756192802,1740088.2109299297,524.4559947353848,0.9970227134451846,0.9231432607712087,0.7752718946961652,True,44.0,11000.0,0.0028610847050359336,0.4198586878458844,0.997138915294964,427365.0973860068,,0.3527498339999511,2045740.3052008804,2009150.1921193847,4054890.497320265
19,jinan,Asia/Shanghai,2023,4200145,2264.773999907662,1434.9734571898077,820914.5660106249,331.72718473669863,0.9974285956007669,0.9065823122809681,0.7917096163597102,True,7.0,1750.0,0.0018367877674359213,0.48840988196805757,0.9981632122325641,67989.90185686472,,0.3504773929998919,2808032.2836446837,1904990.0241088415,4713022.307753526
20,jinan,Asia/Shanghai,2023,4200146,1351.725313592117,1706.4138433896887,980913.2041813509,549.6418921896955,0.9959911626249588,0.9385112514002917,0.7180881453968265,True,11.0,2750.0,0.0037234898454461887,0.42206281233708043,0.9962765101545538,106841.2743465017,,0.3219030489999568,1675967.8093006867,2265339.008447321,3941306.817748008
