scenario_id,location,timezone,weather_year,random_seed,pv_capacity_kwp,wind_capacity_kw,annual_load_kwh,peak_load_kw,reliability_target_load_served,round_trip_efficiency,usable_soc_window_fraction,feasible,optimal_n_modules,optimal_capacity_kwh,reference_lpsp,reference_system_lcoe_eur_per_kwh,reference_renewable_share,reference_annualized_cost,infeasibility_reason,mechanistic_optimization_runtime_seconds,annual_pv_kwh,annual_wind_kwh,annual_renewable_kwh
86,jinan,Asia/Shanghai,2023,4200212,2529.957147528913,318.9425796549107,1505337.325113736,697.1879943770401,0.9980506034794691,0.9381661686905703,0.7343920703874045,True,12,3000.0,0.0,0.26923026743002754,0.959593457282949,116554.11746891096,,0.3828125310000132,3136825.7260055314,423410.2236957111,3560235.9497012426
87,jinan,Asia/Shanghai,2023,4200213,3170.7918854708564,1045.920692517212,3880458.7833933034,1709.7587213797171,0.99053538022965,0.8993660447165847,0.8171542650309445,True,29,7250.0,0.0,0.2377352780943678,0.9072482546907262,281672.45054986817,,0.37269639999999526,3931379.4575016215,1388505.4634782355,5319884.920979857
88,jinan,Asia/Shanghai,2023,4200214,904.0760747700419,1748.5073951940935,3101986.017986539,905.0621611255551,0.990497433685511,0.9121632661151848,0.7529614354643159,True,14,3500.0,0.0,0.3118180684599618,0.7130418372524567,135979.80371372943,,0.3664267030000019,1120939.5749547407,2321220.039462164,3442159.6144169047
89,jinan,Asia/Shanghai,2023,4200215,2331.455202025366,569.702535810332,5941827.265314203,1701.5332692873772,0.9908984795145911,0.889666266065972,0.7230652876221976,True,20,5000.0,0.0,0.33093037095447775,0.5438807123872852,194256.86244818495,,0.33510276800001293,2890708.510176065,756305.0326753466,3647013.5428514117
90,jinan,Asia/Shanghai,2023,4200216,632.5253088324838,922.276935535004,3119683.344688181,1728.1036981976974,0.9951917486264783,0.9525571868900252,0.7340682387317037,True,5,1250.0,0.0,0.34927901552173674,0.5023475561846753,48564.21561204624,,0.36194827799999985,784251.0941472987,1224362.9684276886,2008614.0625749873
91,jinan,Asia/Shanghai,2023,4200217,3435.902431701317,1097.5511843773675,3968360.381353229,1759.238619964033,0.9934265912509543,0.9157772522099493,0.8169505405609874,True,30,7500.0,0.0,0.23783211596043927,0.919366580238427,291385.2936722774,,0.3581519200000116,4260082.883353455,1457047.1995226387,5717130.082876094
92,jinan,Asia/Shanghai,2023,4200218,1726.0081321001385,976.7342066372383,4665745.9107235465,1697.4771480845907,0.9983950165769129,0.9152342781577597,0.7658524919195538,True,20,5000.0,0.0,0.31166410874910727,0.6375248767316173,194256.86244818495,,0.36845467300003065,2140030.9951315466,1296657.3775473586,3436688.3726789053
93,jinan,Asia/Shanghai,2023,4200219,1853.1395005557652,1222.2816147712865,3809089.5572487414,1322.2547737433813,0.9949895912104179,0.9088643992024669,0.7691461611525265,True,24,6000.0,0.0,0.2731731618014483,0.7915037558579232,233108.23493782192,,0.3375256880000279,2297657.754756075,1622632.3010537461,3920290.055809821
94,jinan,Asia/Shanghai,2023,4200220,1635.7783626791927,370.3515828488996,2330313.1620698655,1412.3593230035406,0.9935018704036988,0.8993085075304129,0.8125344821149715,True,18,4500.0,0.0,0.2473803280809457,0.8599131691388913,174831.17620336646,,0.37138859800001,2028157.5342519348,491657.923848798,2519815.458100733
95,jinan,Asia/Shanghai,2023,4200221,2766.618627420282,663.3602522216686,5633949.409618722,1698.5068034750693,0.9953765507616645,0.9402052893092422,0.710515198064611,True,37,9250.0,0.0,0.3004074476596535,0.6971691705898165,359375.1955291421,,0.36387679500001013,3430255.9207433667,880639.747405064,4310895.668148431
96,jinan,Asia/Shanghai,2023,4200222,2188.0040414957994,247.75838697093383,5217299.806111926,1593.0034718968543,0.9944677573419538,0.9219181696321529,0.7010946217669255,True,18,4500.0,0.0,0.3425982172611777,0.5169858599368953,174831.17620336646,,0.3205130279999935,2712847.279912144,328910.0946112463,3041757.37452339
97,jinan,Asia/Shanghai,2023,4200223,2824.723710143984,1093.8628619233068,4182439.6187612535,1751.5823348744298,0.9986722192099994,0.9570077909532163,0.7375218585530067,True,33,8250.0,0.0,0.24663503518642077,0.8802315043031559,320523.8230395051,,0.34736776800002644,3502298.8478251207,1452150.7901531986,4954449.637978319
98,jinan,Asia/Shanghai,2023,4200224,3446.432888953533,1292.9805748893298,3624896.928330507,917.9781149860769,0.9937585736338864,0.8906559174860802,0.8589501116835143,True,26,6500.0,0.0,0.2429757950883835,0.9336510380375058,252533.92118264042,,0.34980276599998206,4273139.313675849,1716488.2626849073,5989627.5763607565
99,jinan,Asia/Shanghai,2023,4200225,3013.1505745611234,711.9148422321359,3018983.0920497207,1624.0679588687385,0.9902157331997515,0.9268411699390505,0.7927351429363002,True,23,5750.0,0.0,0.2403469248969489,0.9267317250506012,223395.39181541264,,0.35562203399996406,3735924.241975195,945098.0892170271,4681022.3311922215
