,pv_kw,wind_kw,renewable_kw,load_kw,direct_supply_kwh,battery_charge_kwh,battery_discharge_kwh,battery_losses_kwh,self_discharge_kwh,curtailed_kwh,unserved_kwh,load_served_kwh,soc_kwh,diesel_output_kwh,diesel_fuel_l,still_unserved_kwh
2023-04-26 04:00:00+08:00,0.0,136.94007682078816,136.94007682078816,224.66268367816892,136.94007682078816,0.0,87.72260685738075,2.2788887667685884,0.06483776794016194,0.0,0.0,224.66268367816892,1780.7215926323654,0.0,0.0,0.0
2023-04-26 05:00:00+08:00,0.0,113.8411108655592,113.8411108655592,312.95297753460846,113.8411108655592,0.0,199.11186666904928,5.172598176660841,0.06171624895750938,0.0,0.0,312.95297753460846,1576.3754115376978,0.0,0.0,0.0
2023-04-26 06:00:00+08:00,0.0,245.958342718769,245.958342718769,452.45752930455063,245.958342718769,0.0,206.49918658578164,5.3645085744233825,0.05463401901306497,0.0,0.0,452.45752930455063,1364.4570823584797,0.0,0.0,0.0
2023-04-26 07:00:00+08:00,300.6691708942221,183.06097701184058,483.73014790606265,761.8814254394193,483.73014790606265,0.0,278.1512775333567,7.225911820696979,0.04728935356047259,0.0,0.0,761.8814254394193,1079.0326036508657,0.0,0.0,0.0
2023-04-26 08:00:00+08:00,646.7738200349395,77.73010564084059,724.5039256757801,761.6215687853036,724.5039256757801,0.0,37.11764310952344,0.9642552012702978,0.03739711197727047,0.0,0.0,761.6215687853036,1040.9133082280946,0.0,0.0,0.0
2023-04-26 09:00:00+08:00,939.9987300667207,10.725613680058888,950.7243437467796,607.3530057886985,607.3530057886985,343.3713379580811,0.0,8.69435646014989,0.036075973436481945,0.0,0.0,607.3530057886985,1375.5542137525892,0.0,0.0,0.0
2023-04-26 10:00:00+08:00,1151.9403895242906,12.721365041676233,1164.661754565967,499.07311168909314,499.07311168909314,665.5886428768738,0.0,16.853080840735174,0.04767395794033291,0.0,0.0,499.07311168909314,2024.2421018307875,0.0,0.0,0.0
2023-04-26 11:00:00+08:00,1282.4005942526778,33.40529972929804,1315.805893981976,450.46789889641445,450.46789889641445,865.3379950855615,0.0,21.910847400733815,0.07015618276523128,0.0,0.0,450.46789889641445,2867.59909333285,0.0,0.0,0.0
2023-04-26 12:00:00+08:00,1300.502914380658,53.93059171994829,1354.4335061006063,443.31966315750833,443.31966315750833,911.113842943098,0.0,23.069917755603,0.09938524937660986,0.0,0.0,443.31966315750833,3755.5436332709683,0.0,0.0,0.0
2023-04-26 13:00:00+08:00,1234.5987628768771,80.80101066289122,1315.3997735397684,431.1237116213984,431.1237116213984,884.27606191837,0.0,22.390369962779005,0.1301596312418951,0.0,0.0,431.1237116213984,4617.299165595317,0.0,0.0,0.0
2023-04-26 14:00:00+08:00,1063.9349612597055,124.06761814826035,1188.0025794079659,410.0910913676373,410.0910913676373,777.9114880403285,0.0,19.697158800988518,0.16002635448148794,0.0,0.0,410.0910913676373,5375.353468480176,0.0,0.0,0.0
2023-04-26 15:00:00+08:00,791.1694452182434,178.84593625948716,970.0153814777306,504.2321722107126,504.2321722107126,333.2714521604094,0.0,8.438621640074473,0.1862990005110987,132.51175710660857,0.0,504.2321722107126,5700.0,0.0,0.0,0.0
2023-04-26 16:00:00+08:00,476.9341487674487,234.32319043862088,711.2573392060696,509.9145616149009,509.9145616149009,0.2026826390413164,0.0,0.005132039041430503,0.1975505999998859,201.14009495212736,0.0,509.9145616149009,5700.0,0.0,0.0,0.0
2023-04-26 17:00:00+08:00,198.7424559328325,158.00410010310614,356.7465560359386,599.6544981067647,356.7465560359386,0.0,242.90794207082604,6.3103480433961465,0.1975505999998859,0.0,0.0,599.6544981067647,5450.584159285778,0.0,0.0,0.0
2023-04-26 18:00:00+08:00,0.0,55.4660442309736,55.4660442309736,783.2345406977099,55.4660442309736,0.0,727.7684964667363,18.90622623769616,0.18890634579292964,0.0,0.0,783.2345406977099,4703.720530235552,0.0,0.0,0.0
